date,ticker,1MTH_IMPVOL_100.0%MNY_DF,3MTH_IMPVOL_100.0%MNY_DF,6MTH_IMPVOL_100.0%MNY_DF
2024-09-10,COST US Equity,,26.2061,25.6443
2024-09-11,COST US Equity,,26.5691,25.527
2024-09-12,COST US Equity,,26.4288,25.4453
2024-09-13,COST US Equity,,26.1041,25.4576
2024-09-16,COST US Equity,,26.3076,25.3807
2024-09-17,COST US Equity,,26.373,25.0679
2024-09-18,COST US Equity,,26.4943,25.2316
2024-09-19,COST US Equity,,26.0131,24.9985
2024-09-20,COST US Equity,,25.6763,25.0462
2024-09-23,COST US Equity,,25.469,24.9764
2024-09-24,COST US Equity,,25.2494,25.0363
2024-09-25,COST US Equity,,25.7831,25.1301
2024-09-26,COST US Equity,,25.8794,25.2249
2024-09-27,COST US Equity,,23.6193,23.6224
2024-09-30,COST US Equity,,23.2813,22.9897
2024-10-01,COST US Equity,,23.6634,23.1236
2024-10-02,COST US Equity,,23.7367,23.4048
2024-10-03,COST US Equity,,24.0561,23.622
2024-10-04,COST US Equity,,23.7148,23.4507
2024-10-07,COST US Equity,,24.5506,24.2004
2024-10-08,COST US Equity,,23.661,22.922
2024-10-09,COST US Equity,,23.5341,23.3296
2024-10-10,COST US Equity,,23.8771,23.8697
2024-10-11,COST US Equity,,23.3882,23.0813
2024-10-14,COST US Equity,,22.9151,23.1703
2024-10-15,COST US Equity,,23.1383,23.0583
2024-10-16,COST US Equity,,23.1639,22.7633
2024-10-17,COST US Equity,,23.5202,23.3828
2024-10-18,COST US Equity,,22.9611,22.9751
2024-10-21,COST US Equity,,22.8908,23.0432
2024-10-22,COST US Equity,,23.2539,22.8646
2024-10-23,COST US Equity,,23.7519,23.0667
2024-10-24,COST US Equity,,23.9355,23.4497
2024-10-25,COST US Equity,,23.9114,23.0904
2024-10-28,COST US Equity,,23.6022,22.8727
2024-10-29,COST US Equity,,23.9436,23.4686
2024-10-30,COST US Equity,,24.4595,23.9257
2024-10-31,COST US Equity,,25.2833,24.3576
2024-11-01,COST US Equity,,25.4766,24.7583
2024-11-04,COST US Equity,,25.6972,24.8885
2024-11-05,COST US Equity,,25.6158,24.9578
2024-11-06,COST US Equity,,24.3046,23.9682
2024-11-07,COST US Equity,,23.9637,23.5692
2024-11-08,COST US Equity,,24.4972,23.9405
2024-11-11,COST US Equity,,23.9654,23.4631
2024-11-12,COST US Equity,,24.1452,23.7418
2024-11-13,COST US Equity,,23.8397,23.5169
2024-11-14,COST US Equity,,23.8653,23.6736
2024-11-15,COST US Equity,,24.6242,23.8197
2024-11-18,COST US Equity,,24.401,23.9817
2024-11-19,COST US Equity,,24.4464,23.8082
2024-11-20,COST US Equity,,24.8265,24.0053
2024-11-21,COST US Equity,,25.3523,24.3653
2024-11-22,COST US Equity,,24.6307,24.2932
2024-11-25,COST US Equity,,23.531,23.4875
2024-11-26,COST US Equity,,23.6845,23.4151
2024-11-27,COST US Equity,,23.1163,22.8898
2024-11-29,COST US Equity,,22.9767,22.8786
2024-12-02,COST US Equity,,24.1051,23.711
2024-12-03,COST US Equity,,24.0093,23.5985
2024-12-04,COST US Equity,,24.4674,23.8219
2024-12-05,COST US Equity,,24.015,23.3265
2024-12-06,COST US Equity,,24.18,23.1992
2024-12-09,COST US Equity,,23.9368,23.1724
2024-12-10,COST US Equity,,24.5553,23.5509
2024-12-11,COST US Equity,,24.1628,23.5205
2024-12-12,COST US Equity,,24.635,23.6819
2024-12-13,COST US Equity,,23.0889,22.6988
2024-12-16,COST US Equity,,22.3805,22.4793
2024-12-17,COST US Equity,,22.5395,22.8419
2024-12-18,COST US Equity,,24.1398,23.6569
2024-12-19,COST US Equity,,24.7094,23.5715
2024-12-20,COST US Equity,,23.1102,23.4567
2024-12-23,COST US Equity,,22.2853,22.78
2024-12-24,COST US Equity,,21.99,22.8906
2024-12-26,COST US Equity,,22.2088,22.7626
2024-12-27,COST US Equity,,22.5415,22.8399
2024-12-30,COST US Equity,,22.4078,22.942
2024-12-31,COST US Equity,,22.4632,22.7281
2025-01-02,COST US Equity,,23.3906,22.6136
2025-01-03,COST US Equity,,22.2526,22.6267
2025-01-06,COST US Equity,,22.8296,22.666
2025-01-07,COST US Equity,,22.7891,22.9506
2025-01-08,COST US Equity,,22.467,22.7319
2025-01-10,COST US Equity,,23.2578,23.4042
2025-01-13,COST US Equity,,23.1944,23.0643
2025-01-14,COST US Equity,,23.2917,22.6987
2025-01-15,COST US Equity,,21.6489,21.9359
2025-01-16,COST US Equity,,21.8217,21.7943
2025-01-17,COST US Equity,,21.721,21.977
2025-01-21,COST US Equity,,21.1821,21.9397
2025-01-22,COST US Equity,,21.4371,21.7098
2025-01-23,COST US Equity,,21.2844,21.3802
2025-01-24,COST US Equity,,21.4096,21.6709
2025-01-27,COST US Equity,,21.6836,21.7595
2025-01-28,COST US Equity,,21.7954,21.5183
2025-01-29,COST US Equity,,22.1561,22.1479
2025-01-30,COST US Equity,,22.3737,21.8971
2025-01-31,COST US Equity,,22.5754,22.0585
2025-02-03,COST US Equity,,23.7156,22.8424
2025-02-04,COST US Equity,,23.2632,22.4384
2025-02-05,COST US Equity,,23.9048,22.969
2025-02-06,COST US Equity,,23.6317,22.8695
2025-02-07,COST US Equity,,24.1157,23.2298
2025-02-10,COST US Equity,,23.4675,22.7793
2025-02-11,COST US Equity,,23.1688,22.4558
2025-02-12,COST US Equity,,23.8411,22.8372
2025-02-13,COST US Equity,,23.5962,22.7531
2025-02-14,COST US Equity,,23.4139,23.2273
2025-02-18,COST US Equity,,23.1524,22.827
2025-02-19,COST US Equity,,22.9962,22.571
2025-02-20,COST US Equity,,22.7182,22.1029
2025-02-21,COST US Equity,,23.0891,22.6215
2025-02-24,COST US Equity,,23.3727,22.6003
2025-02-25,COST US Equity,,24.2951,23.2772
2025-02-26,COST US Equity,,24.9397,23.5412
2025-02-27,COST US Equity,,25.7308,23.6989
2025-02-28,COST US Equity,,26.4774,24.936
2025-03-03,COST US Equity,,25.9274,24.4842
2025-03-04,COST US Equity,,27.9279,25.0559
2025-03-05,COST US Equity,,25.7878,24.4577
2025-03-06,COST US Equity,,27.3322,25.3707
2025-03-07,COST US Equity,,25.1445,24.0969
2025-03-10,COST US Equity,,27.0582,25.3883
2025-03-11,COST US Equity,,26.3312,24.983
2025-03-12,COST US Equity,,25.6895,24.7386
2025-03-13,COST US Equity,,27.3658,25.6875
2025-03-14,COST US Equity,,25.9159,24.7459
2025-03-17,COST US Equity,,24.9178,24.1894
2025-03-18,COST US Equity,,26.0149,24.5555
2025-03-19,COST US Equity,,24.8922,24.1677
2025-03-20,COST US Equity,,25.3095,24.0697
2025-03-21,COST US Equity,,24.7469,24.5906
2025-03-24,COST US Equity,,23.8867,23.3685
2025-03-25,COST US Equity,,23.9133,23.6184
2025-03-26,COST US Equity,,24.4154,23.9999
2025-03-27,COST US Equity,,23.7221,23.575
2025-03-28,COST US Equity,,25.2208,24.6627
2025-03-31,COST US Equity,,24.4372,23.6634
2025-04-01,COST US Equity,,24.9655,24.4552
2025-04-02,COST US Equity,,24.9339,24.0674
2025-04-03,COST US Equity,,28.1405,26.6796
2025-04-04,COST US Equity,,34.841,31.3791
2025-04-07,COST US Equity,,36.2694,32.2466
2025-04-08,COST US Equity,,38.6953,33.6561
2025-04-09,COST US Equity,,28.0293,26.4636
2025-04-10,COST US Equity,,33.4517,30.677
2025-04-11,COST US Equity,,30.048,28.558
2025-04-14,COST US Equity,,28.1214,26.7957
2025-04-15,COST US Equity,,27.6376,27.016
2025-04-16,COST US Equity,,30.4728,29.1488
2025-04-17,COST US Equity,,28.6792,27.7832
2025-04-21,COST US Equity,,30.9595,30.17
2025-04-22,COST US Equity,,29.0563,29.091
2025-04-23,COST US Equity,,28.5015,27.7095
2025-04-24,COST US Equity,,27.5432,27.2825
2025-04-25,COST US Equity,,27.0743,27.0488
2025-04-28,COST US Equity,,27.0052,27.1469
2025-04-29,COST US Equity,,26.7275,26.9982
2025-04-30,COST US Equity,,27.4253,27.3851
2025-05-01,COST US Equity,,26.8026,27.1382
2025-05-02,COST US Equity,,25.4744,26.2578
2025-05-05,COST US Equity,,25.3303,26.1952
2025-05-06,COST US Equity,,26.7388,27.2857
2025-05-07,COST US Equity,,26.0942,26.864
2025-05-08,COST US Equity,,25.6378,26.0601
2025-05-09,COST US Equity,,25.4068,25.5816
2025-05-12,COST US Equity,,23.089,24.0816
2025-05-13,COST US Equity,,24.5454,24.7349
2025-05-14,COST US Equity,,24.4935,24.6347
2025-05-15,COST US Equity,,23.6716,24.312
2025-05-16,COST US Equity,,23.0936,24.3343
2025-05-19,COST US Equity,,23.3578,24.6178
2025-05-20,COST US Equity,,25.1152,25.2557
2025-05-21,COST US Equity,,25.1154,25.9784
2025-05-22,COST US Equity,,25.8235,25.9688
2025-05-23,COST US Equity,,25.0558,25.9798
2025-05-27,COST US Equity,,24.248,25.3688
2025-05-28,COST US Equity,,24.5327,25.4244
2025-05-29,COST US Equity,,24.5919,25.1394
2025-05-30,COST US Equity,,22.5208,24.2415
2025-06-02,COST US Equity,,21.7597,23.9774
2025-06-03,COST US Equity,,21.9071,23.9968
2025-06-04,COST US Equity,,21.4512,23.5095
2025-06-05,COST US Equity,,23.0664,24.7197
2025-06-06,COST US Equity,,22.0571,24.11
2025-06-09,COST US Equity,,21.857,23.8307
2025-06-10,COST US Equity,,22.037,23.4544
2025-06-11,COST US Equity,,22.3667,23.6676
2025-06-12,COST US Equity,,21.9262,23.7732
2025-06-13,COST US Equity,,23.2262,24.2707
2025-06-16,COST US Equity,,22.1127,23.7722
2025-06-17,COST US Equity,,23.1467,24.2774
2025-06-18,COST US Equity,,22.512,24.1865
2025-06-20,COST US Equity,,23.0529,23.7692
2025-06-23,COST US Equity,,21.5334,23.0802
2025-06-24,COST US Equity,,20.9907,22.5719
2025-06-25,COST US Equity,,21.4938,23.2401
2025-06-26,COST US Equity,,21.5398,23.1526
2025-06-27,COST US Equity,,21.6853,23.0791
2025-06-30,COST US Equity,,21.0852,22.6135
2025-07-01,COST US Equity,,21.787,22.8989
2025-07-02,COST US Equity,,21.754,22.6247
2025-07-03,COST US Equity,,21.5995,22.6988
2025-07-07,COST US Equity,,22.5046,23.3748
2025-07-08,COST US Equity,,22.232,22.7398
2025-07-09,COST US Equity,,22.1183,22.6822
2025-07-10,COST US Equity,,22.2259,22.3849
2025-07-11,COST US Equity,,22.0401,22.3994
2025-07-14,COST US Equity,,22.0771,22.3813
2025-07-15,COST US Equity,,21.617,22.5583
2025-07-16,COST US Equity,,22.4779,22.77
2025-07-17,COST US Equity,,21.9445,22.2465
2025-07-18,COST US Equity,,21.6485,22.571
2024-01-02,GOOG US Equity,,26.4432,26.8907
2024-01-03,GOOG US Equity,,26.9216,27.4019
2024-01-04,GOOG US Equity,,27.0299,27.4577
2024-01-05,GOOG US Equity,,26.7395,26.9252
2024-01-08,GOOG US Equity,,26.0113,26.6791
2024-01-09,GOOG US Equity,,25.632,26.1599
2024-01-10,GOOG US Equity,,25.632,26.1922
2024-01-11,GOOG US Equity,,25.6534,26.2187
2024-01-12,GOOG US Equity,,25.3935,25.8708
2024-01-16,GOOG US Equity,,25.5113,25.8982
2024-01-17,GOOG US Equity,,26.1036,26.3506
2024-01-18,GOOG US Equity,,25.573,25.8178
2024-01-19,GOOG US Equity,,25.0025,25.9956
2024-01-22,GOOG US Equity,,25.2561,25.9186
2024-01-23,GOOG US Equity,,25.0429,25.7357
2024-01-24,GOOG US Equity,,25.4585,26.0124
2024-01-25,GOOG US Equity,,25.8148,26.0771
2024-01-26,GOOG US Equity,,25.9745,26.0896
2024-01-29,GOOG US Equity,,26.2197,25.9708
2024-01-30,GOOG US Equity,,27.5143,26.7307
2024-01-31,GOOG US Equity,,24.6382,25.6893
2024-02-01,GOOG US Equity,,24.4083,25.3828
2024-02-02,GOOG US Equity,,24.2757,25.2176
2024-02-05,GOOG US Equity,,24.4296,25.3388
2024-02-06,GOOG US Equity,,24.2836,25.1744
2024-02-07,GOOG US Equity,,24.2264,24.9343
2024-02-08,GOOG US Equity,,24.3746,25.1331
2024-02-09,GOOG US Equity,,24.9478,25.6198
2024-02-12,GOOG US Equity,,24.8958,25.3619
2024-02-13,GOOG US Equity,,25.8127,26.006
2024-02-14,GOOG US Equity,,25.3004,25.5753
2024-02-15,GOOG US Equity,,26.1015,25.9573
2024-02-16,GOOG US Equity,,26.6618,26.3677
2024-02-20,GOOG US Equity,,26.5318,26.2833
2024-02-21,GOOG US Equity,,26.3047,26.1972
2024-02-22,GOOG US Equity,,26.2361,25.9256
2024-02-23,GOOG US Equity,,25.6962,25.5005
2024-02-26,GOOG US Equity,,27.2277,26.417
2024-02-27,GOOG US Equity,,26.8104,26.1548
2024-02-28,GOOG US Equity,,27.4026,26.4999
2024-02-29,GOOG US Equity,,27.0195,26.1206
2024-03-01,GOOG US Equity,,27.5862,26.4018
2024-03-04,GOOG US Equity,,28.2519,26.9337
2024-03-05,GOOG US Equity,,28.7511,27.4636
2024-03-06,GOOG US Equity,,29.0077,27.4955
2024-03-07,GOOG US Equity,,30.0634,28.4811
2024-03-08,GOOG US Equity,,29.761,28.0766
2024-03-11,GOOG US Equity,,29.3375,27.8037
2024-03-12,GOOG US Equity,,28.941,27.6824
2024-03-13,GOOG US Equity,,28.7745,27.638
2024-03-14,GOOG US Equity,,29.0385,27.4817
2024-03-15,GOOG US Equity,,29.695,28.0446
2024-03-18,GOOG US Equity,,29.3489,28.0718
2024-03-19,GOOG US Equity,,28.6348,27.5637
2024-03-20,GOOG US Equity,,27.9768,26.5346
2024-03-21,GOOG US Equity,,28.9718,27.5614
2024-03-22,GOOG US Equity,,28.723,27.8337
2024-03-25,GOOG US Equity,,28.8111,28.2005
2024-03-26,GOOG US Equity,,28.8723,28.1416
2024-03-27,GOOG US Equity,,28.5324,27.8241
2024-03-28,GOOG US Equity,,28.2983,27.8635
2024-04-01,GOOG US Equity,,28.2511,27.6975
2024-04-02,GOOG US Equity,,28.5931,27.9946
2024-04-03,GOOG US Equity,,28.5819,27.8829
2024-04-04,GOOG US Equity,,29.4231,28.5904
2024-04-05,GOOG US Equity,,29.1137,28.2148
2024-04-08,GOOG US Equity,,28.7692,28.1237
2024-04-09,GOOG US Equity,,28.5335,27.9331
2024-04-10,GOOG US Equity,,29.0543,28.2085
2024-04-11,GOOG US Equity,,28.6758,28.0532
2024-04-12,GOOG US Equity,,29.3776,28.51
2024-04-15,GOOG US Equity,,30.1453,29.1898
2024-04-16,GOOG US Equity,,29.4107,28.7488
2024-04-17,GOOG US Equity,,29.9388,28.8409
2024-04-18,GOOG US Equity,,30.439,29.2019
2024-04-19,GOOG US Equity,,30.5228,29.7327
2024-04-22,GOOG US Equity,,29.484,28.9754
2024-04-23,GOOG US Equity,,28.9295,28.6043
2024-04-24,GOOG US Equity,,29.0938,28.8501
2024-04-25,GOOG US Equity,,30.1778,29.5032
2024-04-26,GOOG US Equity,,25.0401,27.0268
2024-04-29,GOOG US Equity,,25.4439,27.3147
2024-04-30,GOOG US Equity,,25.8481,27.4965
2024-05-01,GOOG US Equity,,26.5576,27.9463
2024-05-02,GOOG US Equity,,26.1592,27.6582
2024-05-03,GOOG US Equity,,25.756,27.4371
2024-05-06,GOOG US Equity,,25.2308,27.1909
2024-05-07,GOOG US Equity,,24.8292,26.9371
2024-05-08,GOOG US Equity,,25.3679,27.2006
2024-05-09,GOOG US Equity,,25.9802,27.0129
2024-05-10,GOOG US Equity,,26.1652,27.0824
2024-05-13,GOOG US Equity,,26.6696,27.4124
2024-05-14,GOOG US Equity,,26.3627,27.0963
2024-05-15,GOOG US Equity,,25.6681,26.4517
2024-05-16,GOOG US Equity,,25.6617,26.4852
2024-05-17,GOOG US Equity,,25.5444,26.9374
2024-05-20,GOOG US Equity,,25.5368,26.7621
2024-05-21,GOOG US Equity,,25.3182,26.2119
2024-05-22,GOOG US Equity,,25.8249,27.0674
2024-05-23,GOOG US Equity,,26.1122,27.1369
2024-05-24,GOOG US Equity,,26.0182,27.0618
2024-05-28,GOOG US Equity,,26.028,27.094
2024-05-29,GOOG US Equity,,26.3064,27.1572
2024-05-30,GOOG US Equity,,26.7943,27.4089
2024-05-31,GOOG US Equity,,26.4501,27.0283
2024-06-03,GOOG US Equity,,26.5078,27.1783
2024-06-04,GOOG US Equity,,26.4568,27.1731
2024-06-05,GOOG US Equity,,26.2307,27.0003
2024-06-06,GOOG US Equity,,26.2001,26.9221
2024-06-07,GOOG US Equity,,26.3522,27.0232
2024-06-10,GOOG US Equity,,26.0961,26.8516
2024-06-11,GOOG US Equity,,25.8205,26.5755
2024-06-12,GOOG US Equity,,25.5237,26.3149
2024-06-13,GOOG US Equity,,26.1835,26.8165
2024-06-14,GOOG US Equity,,26.3379,26.7586
2024-06-17,GOOG US Equity,,26.2211,26.8066
2024-06-18,GOOG US Equity,,26.4211,27.0289
2024-06-20,GOOG US Equity,,26.3038,26.9906
2024-06-21,GOOG US Equity,,26.2283,27.2494
2024-06-24,GOOG US Equity,,25.7191,27.0026
2024-06-25,GOOG US Equity,,25.8749,26.956
2024-06-26,GOOG US Equity,,26.063,27.1974
2024-06-27,GOOG US Equity,,26.3177,27.2738
2024-06-28,GOOG US Equity,,26.1417,27.0688
2024-07-01,GOOG US Equity,,25.8473,27.0738
2024-07-02,GOOG US Equity,,25.8432,27.0242
2024-07-03,GOOG US Equity,,25.8175,26.9782
2024-07-05,GOOG US Equity,,26.327,27.3749
2024-07-08,GOOG US Equity,,26.5174,27.6445
2024-07-09,GOOG US Equity,,26.4982,27.6607
2024-07-10,GOOG US Equity,,26.2736,27.3648
2024-07-11,GOOG US Equity,,26.8655,27.7726
2024-07-12,GOOG US Equity,,27.3136,27.7739
2024-07-15,GOOG US Equity,,27.1401,27.6627
2024-07-16,GOOG US Equity,,27.0916,27.6729
2024-07-17,GOOG US Equity,,27.396,27.6735
2024-07-18,GOOG US Equity,,27.6929,27.8036
2024-07-19,GOOG US Equity,,28.1296,28.4625
2024-07-22,GOOG US Equity,,27.9422,28.1852
2024-07-23,GOOG US Equity,,28.1928,28.5773
2024-07-24,GOOG US Equity,,26.0302,27.5382
2024-07-25,GOOG US Equity,,28.1087,28.6906
2024-07-26,GOOG US Equity,,27.4315,28.1311
2024-07-29,GOOG US Equity,,27.2071,27.8089
2024-07-30,GOOG US Equity,,27.2681,27.0755
2024-07-31,GOOG US Equity,,26.7668,27.5457
2024-08-01,GOOG US Equity,,27.7922,27.5972
2024-08-02,GOOG US Equity,,30.4884,29.8487
2024-08-05,GOOG US Equity,,35.5645,33.4548
2024-08-06,GOOG US Equity,,31.5562,30.4404
2024-08-07,GOOG US Equity,,31.9882,30.7945
2024-08-08,GOOG US Equity,,30.5814,29.9978
2024-08-09,GOOG US Equity,,29.6992,29.1278
2024-08-12,GOOG US Equity,,29.082,28.3357
2024-08-13,GOOG US Equity,,28.426,27.6435
2024-08-14,GOOG US Equity,,28.2442,27.7802
2024-08-15,GOOG US Equity,,27.929,27.39
2024-08-16,GOOG US Equity,,27.6636,27.0713
2024-08-19,GOOG US Equity,,26.9493,26.8517
2024-08-20,GOOG US Equity,,27.5413,27.3051
2024-08-21,GOOG US Equity,,27.9767,27.6197
2024-08-22,GOOG US Equity,,29.2762,28.5647
2024-08-23,GOOG US Equity,,28.0189,28.2309
2024-08-26,GOOG US Equity,,28.0955,28.1232
2024-08-27,GOOG US Equity,,27.9215,27.9678
2024-08-28,GOOG US Equity,,28.1396,28.2832
2024-08-29,GOOG US Equity,,28.3072,28.3516
2024-08-30,GOOG US Equity,,27.4939,27.677
2024-09-03,GOOG US Equity,,29.1498,28.856
2024-09-04,GOOG US Equity,,29.245,29.0008
2024-09-05,GOOG US Equity,,29.1898,28.943
2024-09-06,GOOG US Equity,,30.8995,30.2981
2024-09-09,GOOG US Equity,,30.2081,29.7763
2024-09-10,GOOG US Equity,,30.0765,29.7964
2024-09-11,GOOG US Equity,,29.2288,29.025
2024-09-12,GOOG US Equity,,29.2302,28.8856
2024-09-13,GOOG US Equity,,28.8163,28.6098
2024-09-16,GOOG US Equity,,28.6641,28.5798
2024-09-17,GOOG US Equity,,28.8899,28.6811
2024-09-18,GOOG US Equity,,28.4155,28.0708
2024-09-19,GOOG US Equity,,27.8752,27.6923
2024-09-20,GOOG US Equity,,27.3743,27.8939
2024-09-23,GOOG US Equity,,26.9885,27.5109
2024-09-24,GOOG US Equity,,27.0364,27.6049
2024-09-25,GOOG US Equity,,27.0866,27.5431
2024-09-26,GOOG US Equity,,27.3141,27.8782
2024-09-27,GOOG US Equity,,27.936,27.6708
2024-09-30,GOOG US Equity,,27.8214,28.0785
2024-10-01,GOOG US Equity,,28.2364,28.304
2024-10-02,GOOG US Equity,,28.6189,28.7054
2024-10-03,GOOG US Equity,,29.1143,29.1308
2024-10-04,GOOG US Equity,,28.4242,28.6665
2024-10-07,GOOG US Equity,,29.1602,29.2832
2024-10-08,GOOG US Equity,,28.5315,28.8692
2024-10-09,GOOG US Equity,,28.1898,28.2754
2024-10-10,GOOG US Equity,,28.1001,28.3675
2024-10-11,GOOG US Equity,,28.0832,28.3755
2024-10-14,GOOG US Equity,,27.1275,28.2955
2024-10-15,GOOG US Equity,,27.6342,28.1788
2024-10-16,GOOG US Equity,,27.7457,28.0224
2024-10-17,GOOG US Equity,,28.2358,28.5858
2024-10-18,GOOG US Equity,,27.7796,28.0849
2024-10-21,GOOG US Equity,,27.8748,28.113
2024-10-22,GOOG US Equity,,28.2737,28.3039
2024-10-23,GOOG US Equity,,29.5428,28.4993
2024-10-24,GOOG US Equity,,29.8122,28.7436
2024-10-25,GOOG US Equity,,30.0776,29.1981
2024-10-28,GOOG US Equity,,31.0768,29.6363
2024-10-29,GOOG US Equity,,30.6534,29.4616
2024-10-30,GOOG US Equity,,26.2595,27.1237
2024-10-31,GOOG US Equity,,27.5357,28.0274
2024-11-01,GOOG US Equity,,27.2063,27.9253
2024-11-04,GOOG US Equity,,26.8101,27.8378
2024-11-05,GOOG US Equity,,26.557,27.5599
2024-11-06,GOOG US Equity,,25.5647,26.6781
2024-11-07,GOOG US Equity,,24.5058,25.9617
2024-11-08,GOOG US Equity,,24.9554,26.2446
2024-11-11,GOOG US Equity,,25.1577,26.2479
2024-11-12,GOOG US Equity,,25.6729,26.3429
2024-11-13,GOOG US Equity,,25.1325,25.9308
2024-11-14,GOOG US Equity,,25.7754,26.3154
2024-11-15,GOOG US Equity,,26.8505,27.6911
2024-11-18,GOOG US Equity,,26.1864,26.8832
2024-11-19,GOOG US Equity,,26.1947,26.6583
2024-11-20,GOOG US Equity,,27.307,27.3864
2024-11-21,GOOG US Equity,,29.5578,29.1936
2024-11-22,GOOG US Equity,,28.7249,28.5999
2024-11-25,GOOG US Equity,,28.1803,28.343
2024-11-26,GOOG US Equity,,26.9226,27.2237
2024-11-27,GOOG US Equity,,26.7235,27.0604
2024-11-29,GOOG US Equity,,25.4258,27.6927
2024-12-02,GOOG US Equity,,26.7231,26.9773
2024-12-03,GOOG US Equity,,26.5432,26.9304
2024-12-04,GOOG US Equity,,26.2217,26.6176
2024-12-05,GOOG US Equity,,26.4332,26.6979
2024-12-06,GOOG US Equity,,27.0029,27.1464
2024-12-09,GOOG US Equity,,27.1725,27.4639
2024-12-10,GOOG US Equity,,28.0793,28.1
2024-12-11,GOOG US Equity,,30.5866,29.7523
2024-12-12,GOOG US Equity,,29.2149,29.089
2024-12-13,GOOG US Equity,,28.9376,28.889
2024-12-16,GOOG US Equity,,30.8122,30.4316
2024-12-17,GOOG US Equity,,30.0416,29.6189
2024-12-18,GOOG US Equity,,30.9322,30.5399
2024-12-19,GOOG US Equity,,31.275,30.7461
2024-12-20,GOOG US Equity,,30.6356,31.0414
2024-12-23,GOOG US Equity,,29.4359,30.0082
2024-12-24,GOOG US Equity,,28.5049,29.3267
2024-12-26,GOOG US Equity,,28.5938,29.4333
2024-12-27,GOOG US Equity,,29.0325,29.6762
2024-12-30,GOOG US Equity,,29.1092,29.6071
2024-12-31,GOOG US Equity,,28.8599,29.3172
2025-01-02,GOOG US Equity,,29.3013,29.7544
2025-01-03,GOOG US Equity,,28.3899,29.0569
2025-01-06,GOOG US Equity,,28.6759,28.9797
2025-01-07,GOOG US Equity,,29.3222,29.4356
2025-01-08,GOOG US Equity,,29.7778,29.7311
2025-01-10,GOOG US Equity,,30.1621,29.9921
2025-01-13,GOOG US Equity,,29.373,29.4991
2025-01-14,GOOG US Equity,,29.106,29.074
2025-01-15,GOOG US Equity,,27.5667,27.829
2025-01-16,GOOG US Equity,,27.5169,27.7379
2025-01-17,GOOG US Equity,,27.3721,28.3367
2025-01-21,GOOG US Equity,,27.5229,27.9702
2025-01-22,GOOG US Equity,,28.3236,28.6371
2025-01-23,GOOG US Equity,,28.5763,28.4837
2025-01-24,GOOG US Equity,,28.9141,28.694
2025-01-27,GOOG US Equity,,30.5279,29.6374
2025-01-28,GOOG US Equity,,30.577,29.6177
2025-01-29,GOOG US Equity,,30.8128,29.6097
2025-01-30,GOOG US Equity,,30.4705,29.3263
2025-01-31,GOOG US Equity,,30.8416,29.7691
2025-02-03,GOOG US Equity,,31.1542,29.8573
2025-02-04,GOOG US Equity,,31.7447,30.1432
2025-02-05,GOOG US Equity,,28.0008,28.1001
2025-02-06,GOOG US Equity,,27.5122,27.6388
2025-02-07,GOOG US Equity,,28.6332,28.2548
2025-02-10,GOOG US Equity,,27.8451,27.6171
2025-02-11,GOOG US Equity,,27.9353,27.3896
2025-02-12,GOOG US Equity,,28.339,27.9111
2025-02-13,GOOG US Equity,,28.4768,27.7959
2025-02-14,GOOG US Equity,,28.6549,27.882
2025-02-18,GOOG US Equity,,28.5007,27.7991
2025-02-19,GOOG US Equity,,28.5209,27.7633
2025-02-20,GOOG US Equity,,28.4318,27.8069
2025-02-21,GOOG US Equity,,29.6867,28.6244
2025-02-24,GOOG US Equity,,29.2122,28.3947
2025-02-25,GOOG US Equity,,30.4256,29.2759
2025-02-26,GOOG US Equity,,31.076,29.7848
2025-02-27,GOOG US Equity,,32.0816,30.3544
2025-02-28,GOOG US Equity,,31.6704,30.3508
2025-03-03,GOOG US Equity,,32.8747,31.4975
2025-03-04,GOOG US Equity,,32.1059,30.4708
2025-03-05,GOOG US Equity,,32.5332,30.8572
2025-03-06,GOOG US Equity,,33.3648,31.6332
2025-03-07,GOOG US Equity,,32.3405,31.0161
2025-03-10,GOOG US Equity,,35.0861,32.9038
2025-03-11,GOOG US Equity,,34.4941,32.823
2025-03-12,GOOG US Equity,,33.6416,32.0732
2025-03-13,GOOG US Equity,,34.6981,32.7743
2025-03-14,GOOG US Equity,,32.6409,31.2563
2025-03-17,GOOG US Equity,,31.6559,30.6705
2025-03-18,GOOG US Equity,,32.9405,31.7415
2025-03-19,GOOG US Equity,,31.2922,30.401
2025-03-20,GOOG US Equity,,31.9789,30.9859
2025-03-21,GOOG US Equity,,31.8529,31.3177
2025-03-24,GOOG US Equity,,29.677,29.7792
2025-03-25,GOOG US Equity,,29.2713,29.6992
2025-03-26,GOOG US Equity,,30.773,30.6443
2025-03-27,GOOG US Equity,,30.8792,30.7695
2025-03-28,GOOG US Equity,,33.2823,32.181
